year,cipcode,major_number,total,instnm,cip_code,humanities_discipline,classification,total_students,total_degrees
2018,30.2501,1,24,Yale University,"Cognitive Science, General",NA,Natural Sciences,1313,1547
2018,30.2501,2,1,Yale University,"Cognitive Science, General",NA,Natural Sciences,1313,1547
2018,30.9999,1,48,Yale University,"Multi-/Interdisciplinary Studies, Other",NA,Other/Unknown,1313,1547
2018,30.9999,2,14,Yale University,"Multi-/Interdisciplinary Studies, Other",NA,Other/Unknown,1313,1547
2018,38.0101,1,15,Yale University,Philosophy,Philosophy,Humanities,1313,1547
2018,38.0101,2,4,Yale University,Philosophy,Philosophy,Humanities,1313,1547
2018,38.0201,1,1,Yale University,Religion/Religious Studies,Religion,Humanities,1313,1547
2018,38.0206,1,1,Yale University,Jewish/Judaic Studies,Religion,Humanities,1313,1547
2018,38.0206,2,1,Yale University,Jewish/Judaic Studies,Religion,Humanities,1313,1547
2018,40.0201,1,1,Yale University,Astronomy,NA,Natural Sciences,1313,1547
2018,40.0202,1,7,Yale University,Astrophysics,NA,Natural Sciences,1313,1547
2018,40.0299,1,0,Yale University,"Astronomy and Astrophysics, Other",NA,Natural Sciences,1313,1547
2018,40.0501,1,27,Yale University,"Chemistry, General",NA,Natural Sciences,1313,1547
2018,40.0501,2,4,Yale University,"Chemistry, General",NA,Natural Sciences,1313,1547
2018,40.0601,1,3,Yale University,"Geology/Earth Science, General",NA,Natural Sciences,1313,1547
2018,40.0601,2,4,Yale University,"Geology/Earth Science, General",NA,Natural Sciences,1313,1547
2018,40.0801,1,20,Yale University,"Physics, General",NA,Natural Sciences,1313,1547
2018,40.0801,2,2,Yale University,"Physics, General",NA,Natural Sciences,1313,1547
2018,40.0899,1,1,Yale University,"Physics, Other",NA,Natural Sciences,1313,1547
2018,40.0899,2,2,Yale University,"Physics, Other",NA,Natural Sciences,1313,1547
2018,40.9999,1,0,Yale University,"Physical Sciences, Other",NA,Natural Sciences,1313,1547
2018,42.0101,1,54,Yale University,"Psychology, General",NA,Social & Behavioral Sciences,1313,1547
2018,42.0101,2,7,Yale University,"Psychology, General",NA,Social & Behavioral Sciences,1313,1547
2018,45.0201,1,13,Yale University,"Anthropology, General",NA,Social & Behavioral Sciences,1313,1547
2018,45.0201,2,2,Yale University,"Anthropology, General",NA,Social & Behavioral Sciences,1313,1547
2018,45.0301,1,2,Yale University,Archeology,Archaeology,Humanities,1313,1547
2018,45.0601,1,137,Yale University,"Economics, General",NA,Social & Behavioral Sciences,1313,1547
2018,45.0601,2,41,Yale University,"Economics, General",NA,Social & Behavioral Sciences,1313,1547
2018,45.0901,1,48,Yale University,International Relations and Affairs,NA,Social & Behavioral Sciences,1313,1547
2018,45.0901,2,3,Yale University,International Relations and Affairs,NA,Social & Behavioral Sciences,1313,1547
2018,45.1001,1,136,Yale University,"Political Science and Government, General",NA,Social & Behavioral Sciences,1313,1547
2018,45.1001,2,11,Yale University,"Political Science and Government, General",NA,Social & Behavioral Sciences,1313,1547
2018,45.1101,1,23,Yale University,"Sociology, General",NA,Social & Behavioral Sciences,1313,1547
2018,45.1101,2,4,Yale University,"Sociology, General",NA,Social & Behavioral Sciences,1313,1547
2018,50.0501,1,8,Yale University,"Drama and Dramatics/Theatre Arts, General",NA,Fine & Performing Arts,1313,1547
2018,50.0501,2,3,Yale University,"Drama and Dramatics/Theatre Arts, General",NA,Fine & Performing Arts,1313,1547
2018,50.0601,1,7,Yale University,Film/Cinema/Media Studies,Study of the Arts,Humanities,1313,1547
2018,50.0601,2,3,Yale University,Film/Cinema/Media Studies,Study of the Arts,Humanities,1313,1547
2018,50.0701,1,8,Yale University,"Art/Art Studies, General",NA,Fine & Performing Arts,1313,1547
2018,50.0701,2,1,Yale University,"Art/Art Studies, General",NA,Fine & Performing Arts,1313,1547
2018,50.0703,1,14,Yale University,"Art History, Criticism and Conservation",Study of the Arts,Humanities,1313,1547
2018,50.0901,1,9,Yale University,"Music, General",NA,Fine & Performing Arts,1313,1547
2018,50.0901,2,4,Yale University,"Music, General",NA,Fine & Performing Arts,1313,1547
2018,54.0101,1,133,Yale University,"History, General",History,Humanities,1313,1547
2018,54.0101,2,18,Yale University,"History, General",History,Humanities,1313,1547
2018,03.0103,1,17,University of Chicago,Environmental Studies,NA,Other/Unknown,1415,1798
2018,03.0103,2,4,University of Chicago,Environmental Studies,NA,Other/Unknown,1415,1798
2018,05.0101,1,7,University of Chicago,African Studies,Area Studies,Humanities,1415,1798
2018,05.0101,2,7,University of Chicago,African Studies,Area Studies,Humanities,1415,1798
2018,05.0107,1,2,University of Chicago,Latin American Studies,Area Studies,Humanities,1415,1798
2018,05.0107,2,2,University of Chicago,Latin American Studies,Area Studies,Humanities,1415,1798
2018,05.0108,1,0,University of Chicago,Near and Middle Eastern Studies,Area Studies,Humanities,1415,1798
2018,05.0299,1,4,University of Chicago,"Ethnic, Cultural Minority, Gender, and Group Studies, Other","Cultural, Ethnic, and Gender Studies",Humanities,1415,1798
2018,05.0299,2,2,University of Chicago,"Ethnic, Cultural Minority, Gender, and Group Studies, Other","Cultural, Ethnic, and Gender Studies",Humanities,1415,1798
2018,11.0701,1,68,University of Chicago,Computer Science,NA,Engineering,1415,1798
2018,11.0701,2,10,University of Chicago,Computer Science,NA,Engineering,1415,1798
2018,14.0702,1,11,University of Chicago,Chemical and Biomolecular Engineering,NA,Engineering,1415,1798
2018,14.0702,2,2,University of Chicago,Chemical and Biomolecular Engineering,NA,Engineering,1415,1798
2018,16.0102,1,19,University of Chicago,Linguistics,Linguistics,Humanities,1415,1798
2018,16.0102,2,7,University of Chicago,Linguistics,Linguistics,Humanities,1415,1798
2018,16.0104,1,1,University of Chicago,Comparative Literature,Comparative Literature,Humanities,1415,1798
2018,16.0104,2,1,University of Chicago,Comparative Literature,Comparative Literature,Humanities,1415,1798
2018,16.0399,1,7,University of Chicago,"East Asian Languages, Literatures, and Linguistics, Other",Languages and Literatures Other than English,Humanities,1415,1798
2018,16.0399,2,11,University of Chicago,"East Asian Languages, Literatures, and Linguistics, Other",Languages and Literatures Other than English,Humanities,1415,1798
2018,16.0400,1,3,University of Chicago,"Slavic Languages, Literatures, and Linguistics, General",Languages and Literatures Other than English,Humanities,1415,1798
2018,16.0400,2,4,University of Chicago,"Slavic Languages, Literatures, and Linguistics, General",Languages and Literatures Other than English,Humanities,1415,1798
2018,16.0501,1,3,University of Chicago,German Language and Literature,Languages and Literatures Other than English,Humanities,1415,1798
2018,16.0501,2,1,University of Chicago,German Language and Literature,Languages and Literatures Other than English,Humanities,1415,1798
2018,16.0700,1,1,University of Chicago,"South Asian Languages, Literatures, and Linguistics, General",Languages and Literatures Other than English,Humanities,1415,1798
2018,16.0700,2,2,University of Chicago,"South Asian Languages, Literatures, and Linguistics, General",Languages and Literatures Other than English,Humanities,1415,1798
2018,16.0999,1,3,University of Chicago,"Romance Languages, Literatures, and Linguistics, Other",Languages and Literatures Other than English,Humanities,1415,1798
2018,16.0999,2,17,University of Chicago,"Romance Languages, Literatures, and Linguistics, Other",Languages and Literatures Other than English,Humanities,1415,1798
2018,16.1199,1,5,University of Chicago,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics, Other",Languages and Literatures Other than English,Humanities,1415,1798
2018,16.1199,2,6,University of Chicago,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics, Other",Languages and Literatures Other than English,Humanities,1415,1798
2018,16.1200,1,13,University of Chicago,"Classics and Classical Languages, Literatures, and Linguistics, General",Classical Studies,Humanities,1415,1798
2018,16.1200,2,4,University of Chicago,"Classics and Classical Languages, Literatures, and Linguistics, General",Classical Studies,Humanities,1415,1798
2018,23.0101,1,49,University of Chicago,"English Language and Literature, General",English Language and Literature,Humanities,1415,1798
2018,23.0101,2,20,University of Chicago,"English Language and Literature, General",English Language and Literature,Humanities,1415,1798
2018,24.0101,1,11,University of Chicago,Liberal Arts and Sciences/Liberal Studies,General Humanities/Liberal Studies,Humanities,1415,1798
2018,24.0101,2,4,University of Chicago,Liberal Arts and Sciences/Liberal Studies,General Humanities/Liberal Studies,Humanities,1415,1798
2018,24.0103,1,10,University of Chicago,Humanities/Humanistic Studies,General Humanities/Liberal Studies,Humanities,1415,1798
2018,26.0101,1,126,University of Chicago,"Biology/Biological Sciences, General",NA,Natural Sciences,1415,1798
2018,26.0101,2,9,University of Chicago,"Biology/Biological Sciences, General",NA,Natural Sciences,1415,1798
2018,26.1501,1,16,University of Chicago,Neuroscience,NA,Natural Sciences,1415,1798
2018,26.1501,2,1,University of Chicago,Neuroscience,NA,Natural Sciences,1415,1798
2018,27.0101,1,108,University of Chicago,"Mathematics, General",NA,Natural Sciences,1415,1798
2018,27.0101,2,49,University of Chicago,"Mathematics, General",NA,Natural Sciences,1415,1798
2018,27.0501,1,24,University of Chicago,"Statistics, General",NA,Natural Sciences,1415,1798
2018,27.0501,2,24,University of Chicago,"Statistics, General",NA,Natural Sciences,1415,1798
2018,30.1301,1,0,University of Chicago,Medieval and Renaissance Studies,Selected Interdisciplinary Studies,Humanities,1415,1798
2018,38.0101,1,38,University of Chicago,Philosophy,Philosophy,Humanities,1415,1798
2018,38.0101,2,17,University of Chicago,Philosophy,Philosophy,Humanities,1415,1798
2018,38.0206,1,2,University of Chicago,Jewish/Judaic Studies,Religion,Humanities,1415,1798
2018,39.0601,1,3,University of Chicago,Theology/Theological Studies,NA,Other/Unknown,1415,1798
2018,39.0601,2,1,University of Chicago,Theology/Theological Studies,NA,Other/Unknown,1415,1798
2018,40.0501,1,27,University of Chicago,"Chemistry, General",NA,Natural Sciences,1415,1798
2018,40.0501,2,14,University of Chicago,"Chemistry, General",NA,Natural Sciences,1415,1798
2018,40.0599,1,12,University of Chicago,"Chemistry, Other",NA,Natural Sciences,1415,1798
2018,40.0599,2,3,University of Chicago,"Chemistry, Other",NA,Natural Sciences,1415,1798
2018,40.0603,1,5,University of Chicago,Geophysics and Seismology,NA,Natural Sciences,1415,1798
2018,40.0603,2,2,University of Chicago,Geophysics and Seismology,NA,Natural Sciences,1415,1798
2018,40.0801,1,55,University of Chicago,"Physics, General",NA,Natural Sciences,1415,1798
2018,40.0801,2,6,University of Chicago,"Physics, General",NA,Natural Sciences,1415,1798
2018,42.0101,1,0,University of Chicago,"Psychology, General",NA,Social & Behavioral Sciences,1415,1798
2018,42.2704,1,49,University of Chicago,Experimental Psychology,NA,Social & Behavioral Sciences,1415,1798
2018,42.2704,2,14,University of Chicago,Experimental Psychology,NA,Social & Behavioral Sciences,1415,1798
2018,42.2803,1,27,University of Chicago,Counseling Psychology,NA,Social & Behavioral Sciences,1415,1798
2018,42.2803,2,5,University of Chicago,Counseling Psychology,NA,Social & Behavioral Sciences,1415,1798
2018,44.0501,1,107,University of Chicago,"Public Policy Analysis, General",NA,Social & Behavioral Sciences,1415,1798
2018,44.0501,2,25,University of Chicago,"Public Policy Analysis, General",NA,Social & Behavioral Sciences,1415,1798
2018,44.0701,1,0,University of Chicago,Social Work,NA,Other/Unknown,1415,1798
2018,45.0201,1,18,University of Chicago,"Anthropology, General",NA,Social & Behavioral Sciences,1415,1798
2018,45.0201,2,4,University of Chicago,"Anthropology, General",NA,Social & Behavioral Sciences,1415,1798
2018,45.0601,1,0,University of Chicago,"Economics, General",NA,Social & Behavioral Sciences,1415,1798
2018,45.0603,1,302,University of Chicago,Econometrics and Quantitative Economics,NA,Social & Behavioral Sciences,1415,1798
2018,45.0603,2,47,University of Chicago,Econometrics and Quantitative Economics,NA,Social & Behavioral Sciences,1415,1798
2018,45.0701,1,6,University of Chicago,Geography,NA,Social & Behavioral Sciences,1415,1798
2018,45.0901,1,19,University of Chicago,International Relations and Affairs,NA,Social & Behavioral Sciences,1415,1798
2018,45.0901,2,1,University of Chicago,International Relations and Affairs,NA,Social & Behavioral Sciences,1415,1798
2018,45.1001,1,90,University of Chicago,"Political Science and Government, General",NA,Social & Behavioral Sciences,1415,1798
2018,45.1001,2,30,University of Chicago,"Political Science and Government, General",NA,Social & Behavioral Sciences,1415,1798
2018,45.1101,1,26,University of Chicago,"Sociology, General",NA,Social & Behavioral Sciences,1415,1798
2018,45.1101,2,2,University of Chicago,"Sociology, General",NA,Social & Behavioral Sciences,1415,1798
2018,45.9999,1,17,University of Chicago,"Social Sciences, Other",NA,Social & Behavioral Sciences,1415,1798
2018,45.9999,2,1,University of Chicago,"Social Sciences, Other",NA,Social & Behavioral Sciences,1415,1798
2018,50.0507,1,7,University of Chicago,Directing and Theatrical Production,NA,Fine & Performing Arts,1415,1798
2018,50.0507,2,3,University of Chicago,Directing and Theatrical Production,NA,Fine & Performing Arts,1415,1798
2018,50.0601,1,9,University of Chicago,Film/Cinema/Media Studies,Study of the Arts,Humanities,1415,1798
2018,50.0601,2,3,University of Chicago,Film/Cinema/Media Studies,Study of the Arts,Humanities,1415,1798
2018,50.0703,1,13,University of Chicago,"Art History, Criticism and Conservation",Study of the Arts,Humanities,1415,1798
2018,50.0703,2,1,University of Chicago,"Art History, Criticism and Conservation",Study of the Arts,Humanities,1415,1798
2018,50.0901,1,8,University of Chicago,"Music, General",NA,Fine & Performing Arts,1415,1798
2018,50.0901,2,4,University of Chicago,"Music, General",NA,Fine & Performing Arts,1415,1798
2018,50.9999,1,6,University of Chicago,"Visual and Performing Arts, Other",NA,Fine & Performing Arts,1415,1798
2018,50.9999,2,6,University of Chicago,"Visual and Performing Arts, Other",NA,Fine & Performing Arts,1415,1798
2018,51.1102,1,2,University of Chicago,Pre-Medicine/Pre-Medical Studies,NA,Health & Medical,1415,1798
2018,54.0101,1,54,University of Chicago,"History, General",History,Humanities,1415,1798
2018,54.0101,2,7,University of Chicago,"History, General",History,Humanities,1415,1798
2018,54.0104,1,5,University of Chicago,History and Philosophy of Science and Technology,History,Humanities,1415,1798
